,mois,article,produit,origine_encoded,provenance_encoded,importateur_encoded,bureau_encoded,commissionnaire_encoded,regime_encoded,pays_correspondance,transaction_repetitivite,mois_risk_score,article_risk_score,produit_risk_score,origine_risk_score,provenance_risk_score,bureau_risk_score,commissionnaire_risk_score,regime_risk_score,importateur_risk_score,risk_score,risk_category
2386,5,4,8418299000,35,35,3087,1814,163,67,1,0.005813953488372,0.2450036335414806,0.2517594071815499,0.1901880056602186,0.2560020310752914,0.239256555555668,0.2604228092888899,0.37614725095666157,0.1879192464594606,0.09054280880927403,0.1720275731156787,1
2387,5,8,0,35,35,3087,1814,163,67,1,0.005813953488372,0.2450036335414806,0.24382624662426008,0.24159666671098085,0.2560020310752914,0.239256555555668,0.2604228092888899,0.37614725095666157,0.1879192464594606,0.09054280880927403,0.0668487147888649,1
2388,7,3,0,3,3,659,1019,93,3,1,0.0174418604651162,0.2857933327076631,0.2626666118792661,0.24159666671098085,0.4986519964241253,0.3537090138393837,0.2583030509261227,0.26674422078388216,0.4242028003666307,0.12260746277036356,0.1162576491146321,1
2389,7,4,0,3,3,659,1019,93,3,1,0.0174418604651162,0.2857933327076631,0.2517594071815499,0.24159666671098085,0.4986519964241253,0.3537090138393837,0.2583030509261227,0.26674422078388216,0.4242028003666307,0.12260746277036356,0.0735037401746347,1
2390,7,5,1905909000,3,3,659,1019,93,3,1,0.0174418604651162,0.2857933327076631,0.23518605290795055,0.20686456286626448,0.4986519964241253,0.3537090138393837,0.2583030509261227,0.26674422078388216,0.4242028003666307,0.12260746277036356,0.2691610268744034,1
2391,5,1,0,35,35,1949,1814,68,67,1,0.3924418604651162,0.2450036335414806,0.27804467446485487,0.24159666671098085,0.2560020310752914,0.239256555555668,0.2604228092888899,0.2659793702463808,0.1879192464594606,0.268036177782388,0.3989246795736527,1
2392,5,3,0,35,35,1949,1814,68,67,1,0.3924418604651162,0.2450036335414806,0.2626666118792661,0.24159666671098085,0.2560020310752914,0.239256555555668,0.2604228092888899,0.2659793702463808,0.1879192464594606,0.268036177782388,0.1237798150540793,1
2393,5,5,4202299000,21,21,1482,1814,15,67,1,0.0,0.2450036335414806,0.23518605290795055,0.2062539165189912,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.188940186738565,0.1879192464594606,0.1979176841975908,0.1979176841975908,1
2394,7,1,0,3,3,858,1019,62,3,1,0.0697674418604651,0.2857933327076631,0.27804467446485487,0.24159666671098085,0.4986519964241253,0.3537090138393837,0.2583030509261227,0.3447593181601466,0.4242028003666307,0.3342137278616068,0.0431297384135921,1
2395,12,8,2709000000,70,93,1072,1312,217,74,0,0.0523255813953488,0.2632190005341594,0.24382624662426008,0.5521119093143658,0.5459652109875405,0.32718005590667154,0.5134400144487026,0.5599341858650723,0.5555205282504428,0.40467878245428185,0.6347260809173495,2
2396,12,9,0,85,93,1072,1312,217,9,0,0.0523255813953488,0.2632190005341594,0.2350001059154964,0.24159666671098085,0.5506614360425791,0.32718005590667154,0.5134400144487026,0.5599341858650723,0.5653258417035021,0.40467878245428185,0.6417608435208086,2
2397,7,6,0,3,3,659,1019,93,3,1,0.0174418604651162,0.2857933327076631,0.25066103963871,0.24159666671098085,0.4986519964241253,0.3537090138393837,0.2583030509261227,0.26674422078388216,0.4242028003666307,0.12260746277036356,0.1087942709421595,1
2398,5,2,6405909000,3,3,2061,1814,220,3,1,0.7296511627906976,0.2450036335414806,0.27614081478264607,0.1929581669732981,0.4986519964241253,0.3537090138393837,0.2604228092888899,0.40341798781510885,0.4242028003666307,0.426375386288852,0.5101696108808711,2
2399,12,2,2709000000,70,93,1072,1312,134,74,0,0.0523255813953488,0.2632190005341594,0.27614081478264607,0.5521119093143658,0.5459652109875405,0.32718005590667154,0.5134400144487026,0.5071918988203331,0.5555205282504428,0.40467878245428185,0.6736426165621363,2
2400,12,3,0,85,93,1072,1312,134,9,0,0.0523255813953488,0.2632190005341594,0.2626666118792661,0.24159666671098085,0.5506614360425791,0.32718005590667154,0.5134400144487026,0.5071918988203331,0.5653258417035021,0.40467878245428185,0.4244591482399941,2
2401,7,1,0,17,3,858,1019,62,3,0,0.0697674418604651,0.2857933327076631,0.27804467446485487,0.24159666671098085,0.19889122186874078,0.3537090138393837,0.2583030509261227,0.3447593181601466,0.4242028003666307,0.3342137278616068,0.6653855595114649,2
2402,5,1,8418219000,33,33,1213,1814,171,67,1,0.0,0.2450036335414806,0.27804467446485487,0.17148800190781385,0.3377739964366487,0.23403894360166766,0.2604228092888899,0.17490785683320106,0.1879192464594606,0.1328151769931367,0.1328151769931367,1
2403,5,8,8418219000,33,33,3058,1814,5,67,1,0.0,0.2450036335414806,0.24382624662426008,0.17148800190781385,0.3377739964366487,0.23403894360166766,0.2604228092888899,0.1555406323408515,0.1879192464594606,0.2302941060982936,0.2302941060982936,1
2404,5,1,0,21,21,2061,1814,220,3,1,0.7296511627906976,0.2450036335414806,0.27804467446485487,0.24159666671098085,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.40341798781510885,0.4242028003666307,0.426375386288852,0.5039922406660564,2
2405,7,1,0,105,100,2657,1019,256,67,1,0.0261627906976744,0.2857933327076631,0.27804467446485487,0.24159666671098085,0.21910180132062873,0.20671513603642025,0.2583030509261227,0.17079259969271174,0.1879192464594606,0.1584944329478658,0.2590142340823487,1
2406,5,2,7213919000,106,101,3071,1814,160,15,1,0.2906976744186046,0.2450036335414806,0.27614081478264607,0.420406185751429,0.37704217910337307,0.21518836268321206,0.2604228092888899,0.5267138020601038,0.47634000916641134,0.5267138020601038,0.2934066865509386,1
2407,5,1,4202219000,21,21,775,1814,84,67,1,0.002906976744186,0.2450036335414806,0.27804467446485487,0.1576046784398801,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.1387407873358095,0.1879192464594606,0.1559441040509724,0.1204876764852436,1
2408,5,4,8418299000,21,21,577,1814,98,67,1,0.002906976744186,0.2450036335414806,0.2517594071815499,0.1901880056602186,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.16548790096746357,0.1879192464594606,0.15625857448336306,0.0298528315639334,1
2409,5,7,8528690000,21,21,577,1814,98,67,1,0.002906976744186,0.2450036335414806,0.24530733805395044,0.16361940548536158,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.16548790096746357,0.1879192464594606,0.15625857448336306,0.2826643174027927,1
2410,5,3,4202299000,21,21,2224,1814,98,67,1,0.0174418604651162,0.2450036335414806,0.2626666118792661,0.2062539165189912,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.16548790096746357,0.1879192464594606,0.15766485231888258,0.2093098664571379,1
2411,5,4,8418299000,21,21,2224,1814,98,67,1,0.0174418604651162,0.2450036335414806,0.2517594071815499,0.1901880056602186,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.16548790096746357,0.1879192464594606,0.15766485231888258,0.0578914155740696,1
2412,5,1,3923309000,21,21,464,1814,129,67,1,0.0,0.2450036335414806,0.27804467446485487,0.17791281426393654,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.13692661080162638,0.1879192464594606,0.005651292571239,0.005651292571239,1
2413,4,1,8703332000,17,17,2148,1814,86,67,1,0.0,0.24596045727298646,0.27804467446485487,0.4275888792466406,0.19889122186874078,0.31357650958368727,0.2604228092888899,0.2270896100826915,0.1879192464594606,0.0881038312486991,0.0881038312486991,1
2414,5,1,8703332000,10,11,1859,1814,256,67,1,0.0,0.2450036335414806,0.27804467446485487,0.4275888792466406,0.23982863176877553,0.5074783473996903,0.2604228092888899,0.17079259969271174,0.1879192464594606,0.2471242698943346,0.2471242698943346,1
2415,5,2,4202299000,21,21,2061,1814,220,3,1,0.7296511627906976,0.2450036335414806,0.27614081478264607,0.2062539165189912,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.40341798781510885,0.4242028003666307,0.426375386288852,0.4934117594913303,2
2416,5,1,4202219000,21,21,2267,1814,84,67,1,0.0,0.2450036335414806,0.27804467446485487,0.1576046784398801,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.1387407873358095,0.1879192464594606,0.2275943141983943,0.2275943141983943,1
2417,5,1,0,21,21,3035,1814,98,67,1,0.0087209302325581,0.2450036335414806,0.27804467446485487,0.24159666671098085,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.16548790096746357,0.1879192464594606,0.21690928899848202,0.1949859538571838,1
2418,5,1,0,21,21,3039,1814,204,67,1,0.0,0.2450036335414806,0.27804467446485487,0.24159666671098085,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.14115926480835614,0.1879192464594606,0.0280639218103213,0.0280639218103213,1
2419,5,1,0,35,35,2940,1814,236,3,1,0.2296511627906976,0.2450036335414806,0.27804467446485487,0.24159666671098085,0.2560020310752914,0.239256555555668,0.2604228092888899,0.23799423189742383,0.4242028003666307,0.25040604281547485,0.2480437143012,1
2420,5,1,8703332000,35,11,225,1814,12,3,0,0.0319767441860465,0.2450036335414806,0.27804467446485487,0.4275888792466406,0.2560020310752914,0.5074783473996903,0.2604228092888899,0.2977708689694026,0.4242028003666307,0.47600070787067666,0.5301912162211482,2
2421,7,2,0,105,100,2657,1019,256,67,1,0.0261627906976744,0.2857933327076631,0.27614081478264607,0.24159666671098085,0.21910180132062873,0.20671513603642025,0.2583030509261227,0.17079259969271174,0.1879192464594606,0.1584944329478658,0.1524378054049973,1
2422,7,3,8528729000,105,100,2657,1019,256,67,1,0.0261627906976744,0.2857933327076631,0.2626666118792661,0.17590477220253137,0.21910180132062873,0.20671513603642025,0.2583030509261227,0.17079259969271174,0.1879192464594606,0.1584944329478658,0.2471487781547416,1
2423,7,4,8418219000,105,100,2657,1019,256,67,1,0.0261627906976744,0.2857933327076631,0.2517594071815499,0.17148800190781385,0.21910180132062873,0.20671513603642025,0.2583030509261227,0.17079259969271174,0.1879192464594606,0.1584944329478658,0.0652244822892686,1
2424,5,1,8701202000,83,81,2445,1814,238,67,1,0.0,0.2450036335414806,0.27804467446485487,0.3503214711948054,0.2747343381259732,0.2045260882422496,0.2604228092888899,0.33643363571237234,0.1879192464594606,0.0415263573984062,0.0415263573984062,1
2425,5,2,6405909000,52,54,2061,1814,220,3,1,0.7296511627906976,0.2450036335414806,0.27614081478264607,0.1929581669732981,0.20679787397789945,0.1860998496974642,0.2604228092888899,0.40341798781510885,0.4242028003666307,0.426375386288852,0.5178533664934296,2
2426,5,4,8418299000,35,35,233,1814,186,67,1,0.002906976744186,0.2450036335414806,0.2517594071815499,0.1901880056602186,0.2560020310752914,0.239256555555668,0.2604228092888899,0.2490242021198913,0.1879192464594606,0.0818848690424375,0.0482346318847703,1
2427,4,4,8703231900,83,67,1936,1814,166,1,0,0.005813953488372,0.24596045727298646,0.2517594071815499,0.4685611905256216,0.2747343381259732,0.4691125158219613,0.2604228092888899,0.3272881748345367,0.34303373322534275,0.3518736655844419,0.4691125158219613,2
2428,4,1,0,35,35,545,1814,173,1,1,0.0232558139534883,0.24596045727298646,0.27804467446485487,0.24159666671098085,0.2560020310752914,0.239256555555668,0.2604228092888899,0.2610102296689531,0.34303373322534275,0.34971217513207786,0.0950864186746311,1
2429,4,2,0,21,35,545,1814,173,1,0,0.0232558139534883,0.24596045727298646,0.27614081478264607,0.24159666671098085,0.20289872607191847,0.239256555555668,0.2604228092888899,0.2610102296689531,0.34303373322534275,0.34971217513207786,0.6539716756647891,2
2430,5,2,0,21,21,2888,1814,73,67,1,0.0,0.2450036335414806,0.27614081478264607,0.24159666671098085,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.15326239754342127,0.1879192464594606,0.1002245820179254,0.1002245820179254,1
2431,5,4,8418299000,35,35,2971,1814,115,67,1,0.002906976744186,0.2450036335414806,0.2517594071815499,0.1901880056602186,0.2560020310752914,0.239256555555668,0.2604228092888899,0.15793706246904377,0.1879192464594606,0.11349813357539221,0.0782194584386013,1
2432,12,4,2709000000,70,93,1072,1312,134,74,0,0.0523255813953488,0.2632190005341594,0.2517594071815499,0.5521119093143658,0.5459652109875405,0.32718005590667154,0.5134400144487026,0.5071918988203331,0.5555205282504428,0.40467878245428185,0.450587686921066,2
2433,12,1,0,76,93,1072,1312,134,61,0,0.0523255813953488,0.2632190005341594,0.27804467446485487,0.24159666671098085,0.4478842467658445,0.32718005590667154,0.5134400144487026,0.5071918988203331,0.5276316266560193,0.40467878245428185,0.630723397429624,2
2434,12,1,0,35,35,1023,1312,173,72,1,0.1395348837209302,0.2632190005341594,0.27804467446485487,0.24159666671098085,0.2560020310752914,0.239256555555668,0.5134400144487026,0.2610102296689531,0.2943810067896725,0.42485570887536234,0.1819867182783785,1
2435,12,1,0,85,93,1547,1312,134,9,0,0.0290697674418604,0.2632190005341594,0.27804467446485487,0.24159666671098085,0.5506614360425791,0.32718005590667154,0.5134400144487026,0.5071918988203331,0.5653258417035021,0.5883587357372717,0.6641152066460865,2
2436,7,5,0,105,100,2657,1019,256,67,1,0.0261627906976744,0.2857933327076631,0.23518605290795055,0.24159666671098085,0.21910180132062873,0.20671513603642025,0.2583030509261227,0.17079259969271174,0.1879192464594606,0.1584944329478658,0.0132098031152375,1
2437,5,2,0,0,0,3042,1814,246,3,1,0.4941860465116279,0.2450036335414806,0.27614081478264607,0.24159666671098085,0.25874093258570646,0.19175671136211556,0.2604228092888899,0.3655885370865522,0.4242028003666307,0.4553513340907958,0.3771108632259155,1
2438,7,6,0,105,100,2657,1019,256,67,1,0.0261627906976744,0.2857933327076631,0.25066103963871,0.24159666671098085,0.21910180132062873,0.20671513603642025,0.2583030509261227,0.17079259969271174,0.1879192464594606,0.1584944329478658,0.2895177033096397,1
2439,12,2,2709000000,70,93,1547,1312,134,74,0,0.0290697674418604,0.2632190005341594,0.27614081478264607,0.5521119093143658,0.5459652109875405,0.32718005590667154,0.5134400144487026,0.5071918988203331,0.5555205282504428,0.5883587357372717,0.6762765531325113,2
2440,12,3,0,85,93,1547,1312,134,9,0,0.0290697674418604,0.2632190005341594,0.2626666118792661,0.24159666671098085,0.5506614360425791,0.32718005590667154,0.5134400144487026,0.5071918988203331,0.5653258417035021,0.5883587357372717,0.6928440786075221,2
2441,5,6,9619002100,21,21,2762,1814,26,67,1,0.0697674418604651,0.2450036335414806,0.25066103963871,0.18214714659558962,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.16557463547466722,0.1879192464594606,0.14902036518725176,0.229108902328734,1
2442,5,8,6401999000,21,21,2762,1814,26,67,1,0.0697674418604651,0.2450036335414806,0.24382624662426008,0.16290327140428754,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.16557463547466722,0.1879192464594606,0.14902036518725176,0.0876122918803619,1
2443,5,5,0,21,21,67,1814,98,67,1,0.0116279069767441,0.2450036335414806,0.23518605290795055,0.24159666671098085,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.16548790096746357,0.1879192464594606,0.22936024967643456,0.2763443736018852,1
2444,12,4,2709000000,70,93,1547,1312,134,74,0,0.0290697674418604,0.2632190005341594,0.2517594071815499,0.5521119093143658,0.5459652109875405,0.32718005590667154,0.5134400144487026,0.5071918988203331,0.5555205282504428,0.5883587357372717,0.5105581146750746,2
2445,5,1,4202119000,21,21,3142,1814,26,67,1,0.005813953488372,0.2450036335414806,0.27804467446485487,0.16678190285160138,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.16557463547466722,0.1879192464594606,0.19032446790771962,0.2348893648817042,1
2446,5,1,0,35,35,2112,1814,224,67,1,0.0,0.2450036335414806,0.27804467446485487,0.24159666671098085,0.2560020310752914,0.239256555555668,0.2604228092888899,0.18913220526496016,0.1879192464594606,0.2617066860356592,0.2617066860356592,1
2447,5,3,8703332090,17,17,408,1019,207,67,1,0.0,0.2450036335414806,0.2626666118792661,0.3972314189742325,0.19889122186874078,0.31357650958368727,0.2583030509261227,0.16437838929333717,0.1879192464594606,0.1355215341658411,0.1355215341658411,1
2448,7,7,0,105,100,2657,1019,256,67,1,0.0261627906976744,0.2857933327076631,0.24530733805395044,0.24159666671098085,0.21910180132062873,0.20671513603642025,0.2583030509261227,0.17079259969271174,0.1879192464594606,0.1584944329478658,0.1013284251472422,1
2449,7,8,7321111900,105,100,2657,1019,256,67,1,0.0261627906976744,0.2857933327076631,0.24382624662426008,0.1545995944776825,0.21910180132062873,0.20671513603642025,0.2583030509261227,0.17079259969271174,0.1879192464594606,0.1584944329478658,0.111626326058379,1
2450,5,5,0,21,21,3166,1019,129,67,1,0.0,0.2450036335414806,0.23518605290795055,0.24159666671098085,0.20289872607191847,0.19299397388060732,0.2583030509261227,0.13692661080162638,0.1879192464594606,0.1711756850766158,0.1711756850766158,1
2451,5,4,0,21,21,2000,1814,133,67,1,0.0,0.2450036335414806,0.2517594071815499,0.24159666671098085,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.1657229417255986,0.1879192464594606,0.268687707521907,0.268687707521907,1
2452,4,4,8703232000,3,11,178,1814,78,3,0,1.0,0.24596045727298646,0.2517594071815499,0.6593735205769486,0.4986519964241253,0.5074783473996903,0.2604228092888899,0.6355205545512287,0.4242028003666307,0.6598540868293095,0.8095813625458268,3
2453,5,1,4202119000,21,21,1375,1814,26,67,1,0.002906976744186,0.2450036335414806,0.27804467446485487,0.16678190285160138,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.16557463547466722,0.1879192464594606,0.16704600250297916,0.0964479724442867,1
2454,12,6,2709000000,70,93,1547,1312,134,74,0,0.0290697674418604,0.2632190005341594,0.25066103963871,0.5521119093143658,0.5459652109875405,0.32718005590667154,0.5134400144487026,0.5071918988203331,0.5555205282504428,0.5883587357372717,0.620713766653315,2
2455,12,7,0,85,93,1547,1312,134,9,0,0.0290697674418604,0.2632190005341594,0.24530733805395044,0.24159666671098085,0.5506614360425791,0.32718005590667154,0.5134400144487026,0.5071918988203331,0.5653258417035021,0.5883587357372717,0.6351347734296087,2
2456,5,1,8714999000,21,21,2631,1814,238,67,1,0.002906976744186,0.2450036335414806,0.27804467446485487,0.27522834688292835,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.33643363571237234,0.1879192464594606,0.20530375175473956,0.284976286457895,1
2457,5,1,0,44,46,2940,1019,236,3,1,0.2296511627906976,0.2450036335414806,0.27804467446485487,0.24159666671098085,0.25711110021753747,0.25711110021753747,0.2583030509261227,0.23799423189742383,0.4242028003666307,0.25040604281547485,0.2889560697306657,1
2458,5,1,8704212000,35,35,18,1019,123,67,1,0.0,0.2450036335414806,0.27804467446485487,0.455177603283403,0.2560020310752914,0.239256555555668,0.2583030509261227,0.27093063299897285,0.1879192464594606,0.1491163449297103,0.1491163449297103,1
2459,4,1,8703232000,3,11,178,1814,78,3,0,1.0,0.24596045727298646,0.27804467446485487,0.6593735205769486,0.4986519964241253,0.5074783473996903,0.2604228092888899,0.6355205545512287,0.4242028003666307,0.6598540868293095,0.9638425528934332,3
2460,5,1,8703332010,35,11,1044,1019,79,3,0,0.3924418604651162,0.2450036335414806,0.27804467446485487,0.42512005069648695,0.2560020310752914,0.5074783473996903,0.2583030509261227,0.35268416021071125,0.4242028003666307,0.3617621018557388,0.6855260440408417,2
2461,5,2,2103909900,96,93,2291,1019,55,45,1,0.0959302325581395,0.2450036335414806,0.27614081478264607,0.1905932155012129,0.2040759264854028,0.32718005590667154,0.2583030509261227,0.24824283645000012,0.17655071735261318,0.24824283645000012,0.2466901668652108,1
2462,5,1,3004909000,21,21,2618,1019,173,3,1,0.2674418604651162,0.2450036335414806,0.27804467446485487,0.24917502236112243,0.20289872607191847,0.19299397388060732,0.2583030509261227,0.2610102296689531,0.4242028003666307,0.2625679654746766,0.2677984964688001,1
2463,5,1,8704212000,10,11,1552,1019,30,67,1,0.0,0.2450036335414806,0.27804467446485487,0.455177603283403,0.23982863176877553,0.5074783473996903,0.2583030509261227,0.18498235501723725,0.1879192464594606,0.1222163094113243,0.1222163094113243,1
2464,7,9,0,105,100,2657,1019,256,67,1,0.0261627906976744,0.2857933327076631,0.2350001059154964,0.24159666671098085,0.21910180132062873,0.20671513603642025,0.2583030509261227,0.17079259969271174,0.1879192464594606,0.1584944329478658,0.2149562578037691,1
2465,5,1,0,105,100,675,1019,256,67,1,0.002906976744186,0.2450036335414806,0.27804467446485487,0.24159666671098085,0.21910180132062873,0.20671513603642025,0.2583030509261227,0.17079259969271174,0.1879192464594606,0.15356665797230445,0.2273796165531132,1
2466,5,1,8704212000,10,11,556,1019,256,67,1,0.0,0.2450036335414806,0.27804467446485487,0.455177603283403,0.23982863176877553,0.5074783473996903,0.2583030509261227,0.17079259969271174,0.1879192464594606,0.1595613592644072,0.1595613592644072,1
2467,5,1,0,109,105,1240,1019,15,67,1,0.0,0.2450036335414806,0.27804467446485487,0.24159666671098085,0.24441562553516433,0.2493715615327087,0.2583030509261227,0.188940186738565,0.1879192464594606,0.1241894664628901,0.1241894664628901,1
2468,5,1,8528729000,35,35,1107,1019,54,67,1,0.002906976744186,0.2450036335414806,0.27804467446485487,0.17590477220253137,0.2560020310752914,0.239256555555668,0.2583030509261227,0.21394782980953997,0.1879192464594606,0.27615906548334024,0.2915292349130626,1
2469,5,6,8528729000,21,21,996,1814,111,67,1,0.0,0.2450036335414806,0.25066103963871,0.17590477220253137,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.1381187007938331,0.1879192464594606,0.2662429285653516,0.2662429285653516,1
2470,5,1,8502119000,109,105,1044,1019,79,3,1,0.3924418604651162,0.2450036335414806,0.27804467446485487,0.24490729053468807,0.24441562553516433,0.2493715615327087,0.2583030509261227,0.35268416021071125,0.4242028003666307,0.3617621018557388,0.3347623164709133,1
2471,5,4,0,21,21,1509,1814,133,67,1,0.0116279069767441,0.2450036335414806,0.2517594071815499,0.24159666671098085,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.1657229417255986,0.1879192464594606,0.1972882837299727,0.3006677843286028,1
2472,4,1,8703232000,3,11,178,1814,78,3,0,1.0,0.24596045727298646,0.27804467446485487,0.6593735205769486,0.4986519964241253,0.5074783473996903,0.2604228092888899,0.6355205545512287,0.4242028003666307,0.6598540868293095,0.7159246682512416,3
2473,5,1,8701202000,33,11,846,1019,79,67,0,0.0,0.2450036335414806,0.27804467446485487,0.3503214711948054,0.3377739964366487,0.5074783473996903,0.2583030509261227,0.35268416021071125,0.1879192464594606,0.4940356869027523,0.4940356869027523,2
2474,5,3,0,105,100,277,1019,256,67,1,0.002906976744186,0.2450036335414806,0.2626666118792661,0.24159666671098085,0.21910180132062873,0.20671513603642025,0.2583030509261227,0.17079259969271174,0.1879192464594606,0.1348882429383258,0.1758139287805025,1
2475,5,4,0,35,35,1949,1019,247,67,1,0.3924418604651162,0.2450036335414806,0.2517594071815499,0.24159666671098085,0.2560020310752914,0.239256555555668,0.2583030509261227,0.2504772072759057,0.1879192464594606,0.268036177782388,0.1203265088347503,1
2476,5,1,8704212000,35,11,1067,1019,115,67,0,0.0,0.2450036335414806,0.27804467446485487,0.455177603283403,0.2560020310752914,0.5074783473996903,0.2583030509261227,0.15793706246904377,0.1879192464594606,0.5665051641298979,0.5665051641298979,2
2477,5,1,8703232010,53,11,178,1019,78,3,0,1.0,0.2450036335414806,0.27804467446485487,0.44277091389433204,0.6356971447654641,0.5074783473996903,0.2583030509261227,0.6355205545512287,0.4242028003666307,0.6598540868293095,0.9317905270158195,3
2478,4,1,8701202000,35,35,1167,1019,231,67,1,0.002906976744186,0.24596045727298646,0.27804467446485487,0.3503214711948054,0.2560020310752914,0.239256555555668,0.2583030509261227,0.19477689459654188,0.1879192464594606,0.19870423372119628,0.2658317542245244,1
2479,4,2,8701202000,35,35,1167,1019,231,67,1,0.002906976744186,0.24596045727298646,0.27614081478264607,0.3503214711948054,0.2560020310752914,0.239256555555668,0.2583030509261227,0.19477689459654188,0.1879192464594606,0.19870423372119628,0.1315767132178682,1
2480,4,1,8703332090,53,11,1044,1019,79,3,0,0.3924418604651162,0.24596045727298646,0.27804467446485487,0.3972314189742325,0.6356971447654641,0.5074783473996903,0.2583030509261227,0.35268416021071125,0.4242028003666307,0.3617621018557388,0.5950757666003254,2
2481,4,1,8701202000,35,35,896,1019,163,67,1,0.0,0.24596045727298646,0.27804467446485487,0.3503214711948054,0.2560020310752914,0.239256555555668,0.2583030509261227,0.37614725095666157,0.1879192464594606,0.2241689538490439,0.2241689538490439,1
2482,5,6,8528739000,21,21,1509,1814,133,67,1,0.0116279069767441,0.2450036335414806,0.25066103963871,0.20930751666191758,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.1657229417255986,0.1879192464594606,0.1972882837299727,0.1769405509506555,1
2483,5,1,4202119000,21,21,3142,1814,26,67,1,0.005813953488372,0.2450036335414806,0.27804467446485487,0.16678190285160138,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.16557463547466722,0.1879192464594606,0.19032446790771962,0.1897378304628068,1
2484,5,5,6401999000,21,21,3142,1814,26,67,1,0.005813953488372,0.2450036335414806,0.23518605290795055,0.16290327140428754,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.16557463547466722,0.1879192464594606,0.19032446790771962,0.1463462083786478,1
2485,4,10,0,83,35,2862,1019,157,2,0,0.0348837209302325,0.24596045727298646,0.2504464278176481,0.24159666671098085,0.2747343381259732,0.239256555555668,0.2583030509261227,0.43845743038705176,0.46590239857874577,0.43845743038705176,0.547750953134115,2
2486,4,1,3923301000,10,11,176,1019,22,73,1,0.0494186046511627,0.24596045727298646,0.27804467446485487,0.16943607155409732,0.23982863176877553,0.5074783473996903,0.2583030509261227,0.19558616503498552,0.23864843258751667,0.20142145520291954,0.2647179589816116,1
2487,4,1,0,96,93,2370,1019,52,45,1,0.0465116279069767,0.24596045727298646,0.27804467446485487,0.24159666671098085,0.2040759264854028,0.32718005590667154,0.2583030509261227,0.27093015885056926,0.17655071735261318,0.2069698385319253,0.0781339999422951,1
2488,4,5,0,10,93,2793,1019,173,83,0,0.0813953488372093,0.24596045727298646,0.23518605290795055,0.24159666671098085,0.23982863176877553,0.32718005590667154,0.2583030509261227,0.2610102296689531,0.5452763356770356,0.26532062027328124,0.5452763356770356,2
2489,4,1,8703332010,35,11,2093,1019,154,67,0,0.0,0.24596045727298646,0.27804467446485487,0.42512005069648695,0.2560020310752914,0.5074783473996903,0.2583030509261227,0.22633995846699026,0.1879192464594606,0.4345895147689402,0.4345895147689402,2
2490,7,10,10010,105,100,2657,1019,256,66,1,0.0261627906976744,0.2857933327076631,0.2504464278176481,0.2119443912871082,0.21910180132062873,0.20671513603642025,0.2583030509261227,0.17079259969271174,0.18417568911055343,0.1584944329478658,0.1304805141130344,1
2491,4,1,0,21,21,2451,1019,196,1,1,0.1046511627906976,0.24596045727298646,0.27804467446485487,0.24159666671098085,0.20289872607191847,0.19299397388060732,0.2583030509261227,0.17136783061652447,0.34303373322534275,0.20238346152274495,0.1083733650594266,1
2492,5,2,8528729000,21,21,381,1814,111,67,1,0.0,0.2450036335414806,0.27614081478264607,0.17590477220253137,0.20289872607191847,0.19299397388060732,0.2604228092888899,0.1381187007938331,0.1879192464594606,0.2986833539277379,0.2986833539277379,1
2493,4,5,2106909990,96,93,139,1019,141,45,1,0.0203488372093023,0.24596045727298646,0.23518605290795055,0.23534296287028159,0.2040759264854028,0.32718005590667154,0.2583030509261227,0.17086069665201079,0.17655071735261318,0.16793290023886326,0.2348171879035078,1
2494,4,1,0,21,21,2451,1019,196,1,1,0.1046511627906976,0.24596045727298646,0.27804467446485487,0.24159666671098085,0.20289872607191847,0.19299397388060732,0.2583030509261227,0.17136783061652447,0.34303373322534275,0.20238346152274495,0.1341194199170713,1
2495,4,1,8703332090,53,55,739,1019,79,84,1,0.0,0.24596045727298646,0.27804467446485487,0.3972314189742325,0.6356971447654641,0.2169534059530285,0.2583030509261227,0.35268416021071125,0.2058325939258538,0.2058325939258538,0.2058325939258538,1
